Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,1/1/2020 1:00,2020,1,1,1,540.8,527,Hazardous,647,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 2:00,2020,1,1,2,608.4,571,Hazardous,676,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 3:00,2020,1,1,3,612.7,574,Hazardous,617,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 4:00,2020,1,1,4,555.4,536,Hazardous,498,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 5:00,2020,1,1,5,494.2,496,Hazardous,433,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 6:00,2020,1,1,6,429.1,453,Hazardous,364,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 7:00,2020,1,1,7,394,430,Hazardous,359,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 8:00,2020,1,1,8,390,427,Hazardous,386,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 9:00,2020,1,1,9,395.9,431,Hazardous,399,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 10:00,2020,1,1,10,420.8,447,Hazardous,449,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 11:00,2020,1,1,11,390.2,427,Hazardous,356,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 12:00,2020,1,1,12,298.4,348,Hazardous,208,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 13:00,2020,1,1,13,224.1,274,Very Unhealthy,150,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 14:00,2020,1,1,14,181,231,Very Unhealthy,138,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 15:00,2020,1,1,15,149.9,200,Unhealthy,119,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 16:00,2020,1,1,16,138.9,194,Unhealthy,128,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 17:00,2020,1,1,17,126.4,188,Unhealthy,114,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 18:00,2020,1,1,18,116.6,183,Unhealthy,107,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 19:00,2020,1,1,19,138.3,194,Unhealthy,160,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 20:00,2020,1,1,20,169.1,219,Very Unhealthy,200,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 21:00,2020,1,1,21,192,242,Very Unhealthy,215,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 22:00,2020,1,1,22,220.9,271,Very Unhealthy,250,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/1/2020 23:00,2020,1,1,23,276.9,327,Hazardous,333,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 0:00,2020,1,2,0,352.5,402,Hazardous,428,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 1:00,2020,1,2,1,436.8,458,Hazardous,521,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 2:00,2020,1,2,2,539.9,526,Hazardous,643,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 3:00,2020,1,2,3,610,572,Hazardous,680,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 4:00,2020,1,2,4,590,559,Hazardous,570,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 5:00,2020,1,2,5,524,516,Hazardous,458,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 6:00,2020,1,2,6,413.5,443,Hazardous,303,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 7:00,2020,1,2,7,360.8,408,Hazardous,308,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 8:00,2020,1,2,8,320.4,370,Hazardous,280,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 9:00,2020,1,2,9,306.2,356,Hazardous,292,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 10:00,2020,1,2,10,293.6,344,Hazardous,281,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 11:00,2020,1,2,11,278.2,328,Hazardous,263,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 12:00,2020,1,2,12,259.1,310,Hazardous,240,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 13:00,2020,1,2,13,186.5,237,Very Unhealthy,114,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 14:00,2020,1,2,14,151.6,202,Very Unhealthy,117,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 15:00,2020,1,2,15,124.7,187,Unhealthy,98,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 16:00,2020,1,2,16,106.8,177,Unhealthy,89,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 17:00,2020,1,2,17,88.3,168,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 18:00,2020,1,2,18,90.6,169,Unhealthy,93,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 19:00,2020,1,2,19,110.8,180,Unhealthy,131,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 20:00,2020,1,2,20,124.8,187,Unhealthy,139,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 21:00,2020,1,2,21,166.9,217,Very Unhealthy,209,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 22:00,2020,1,2,22,200.9,251,Very Unhealthy,235,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/2/2020 23:00,2020,1,2,23,245.4,295,Very Unhealthy,290,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 0:00,2020,1,3,0,336.2,386,Hazardous,427,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 1:00,2020,1,3,1,392.6,429,Hazardous,449,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 2:00,2020,1,3,2,416.3,444,Hazardous,440,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 3:00,2020,1,3,3,418.7,446,Hazardous,421,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 4:00,2020,1,3,4,396.3,431,Hazardous,374,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 5:00,2020,1,3,5,364.2,410,Hazardous,332,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 6:00,2020,1,3,6,338.1,388,Hazardous,312,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 7:00,2020,1,3,7,324,374,Hazardous,310,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 8:00,2020,1,3,8,319,369,Hazardous,314,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 9:00,2020,1,3,9,318.7,369,Hazardous,317,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 10:00,2020,1,3,10,289.5,340,Hazardous,251,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 11:00,2020,1,3,11,205.7,256,Very Unhealthy,127,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 12:00,2020,1,3,12,135.8,192,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 13:00,2020,1,3,13,86.3,167,Unhealthy,37,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 14:00,2020,1,3,14,65.6,156,Unhealthy,45,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 15:00,2020,1,3,15,52.2,142,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 16:00,2020,1,3,16,47,129,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 17:00,2020,1,3,17,44,122,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 18:00,2020,1,3,18,44.4,123,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 19:00,2020,1,3,19,94.7,171,Unhealthy,145,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 20:00,2020,1,3,20,142.3,196,Unhealthy,190,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 21:00,2020,1,3,21,201.6,252,Very Unhealthy,261,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 22:00,2020,1,3,22,188.8,239,Very Unhealthy,176,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/3/2020 23:00,2020,1,3,23,194.9,245,Very Unhealthy,201,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 0:00,2020,1,4,0,194.9,245,Very Unhealthy,195,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 1:00,2020,1,4,1,194.5,245,Very Unhealthy,194,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 2:00,2020,1,4,2,202.2,252,Very Unhealthy,210,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 3:00,2020,1,4,3,210.1,260,Very Unhealthy,218,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 4:00,2020,1,4,4,231.1,281,Very Unhealthy,252,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 5:00,2020,1,4,5,246,296,Very Unhealthy,261,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 6:00,2020,1,4,6,252,302,Hazardous,263,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 7:00,2020,1,4,7,273.1,323,Hazardous,304,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 8:00,2020,1,4,8,283.2,333,Hazardous,297,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 9:00,2020,1,4,9,290.7,341,Hazardous,301,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 10:00,2020,1,4,10,276.4,327,Hazardous,258,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 11:00,2020,1,4,11,265.8,316,Hazardous,247,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 12:00,2020,1,4,12,235.8,286,Very Unhealthy,188,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 13:00,2020,1,4,13,171.9,222,Very Unhealthy,119,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 14:00,2020,1,4,14,140.9,195,Unhealthy,110,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 15:00,2020,1,4,15,133.4,191,Unhealthy,126,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 16:00,2020,1,4,16,121.7,185,Unhealthy,110,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 17:00,2020,1,4,17,116.3,182,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 18:00,2020,1,4,18,114.1,181,Unhealthy,112,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 19:00,2020,1,4,19,129.5,189,Unhealthy,145,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 20:00,2020,1,4,20,170.7,221,Very Unhealthy,212,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 21:00,2020,1,4,21,201.8,252,Very Unhealthy,233,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 22:00,2020,1,4,22,224.9,275,Very Unhealthy,248,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/4/2020 23:00,2020,1,4,23,222.9,273,Very Unhealthy,221,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 0:00,2020,1,5,0,217.9,268,Very Unhealthy,213,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 1:00,2020,1,5,1,215,265,Very Unhealthy,212,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 2:00,2020,1,5,2,216,266,Very Unhealthy,217,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 3:00,2020,1,5,3,206,256,Very Unhealthy,196,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 4:00,2020,1,5,4,191.5,242,Very Unhealthy,177,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 5:00,2020,1,5,5,184.2,234,Very Unhealthy,177,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 6:00,2020,1,5,6,198.5,249,Very Unhealthy,214,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 7:00,2020,1,5,7,203.2,253,Very Unhealthy,211,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 8:00,2020,1,5,8,201,251,Very Unhealthy,196,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 9:00,2020,1,5,9,202,252,Very Unhealthy,205,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 10:00,2020,1,5,10,199.5,250,Very Unhealthy,192,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 11:00,2020,1,5,11,195.9,246,Very Unhealthy,183,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 12:00,2020,1,5,12,184.6,235,Very Unhealthy,159,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 13:00,2020,1,5,13,133.7,191,Unhealthy,93,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 14:00,2020,1,5,14,100.3,174,Unhealthy,67,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 15:00,2020,1,5,15,89.1,168,Unhealthy,78,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 16:00,2020,1,5,16,86.5,167,Unhealthy,84,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 17:00,2020,1,5,17,89.2,168,Unhealthy,92,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 18:00,2020,1,5,18,95.6,172,Unhealthy,102,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 19:00,2020,1,5,19,108.8,179,Unhealthy,122,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 20:00,2020,1,5,20,127.3,188,Unhealthy,146,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 21:00,2020,1,5,21,153.6,204,Very Unhealthy,180,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 22:00,2020,1,5,22,163.8,214,Very Unhealthy,174,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/5/2020 23:00,2020,1,5,23,173.9,224,Very Unhealthy,184,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 0:00,2020,1,6,0,175.4,226,Very Unhealthy,177,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 1:00,2020,1,6,1,177.2,227,Very Unhealthy,179,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 2:00,2020,1,6,2,168.1,218,Very Unhealthy,159,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 3:00,2020,1,6,3,188,238,Very Unhealthy,208,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 4:00,2020,1,6,4,196,246,Very Unhealthy,204,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 5:00,2020,1,6,5,194.5,245,Very Unhealthy,193,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 6:00,2020,1,6,6,193,243,Very Unhealthy,193,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 7:00,2020,1,6,7,188.4,239,Very Unhealthy,182,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 8:00,2020,1,6,8,187,237,Very Unhealthy,183,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 9:00,2020,1,6,9,193.8,244,Very Unhealthy,213,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 10:00,2020,1,6,10,191.4,242,Very Unhealthy,184,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 11:00,2020,1,6,11,189.5,240,Very Unhealthy,184,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 12:00,2020,1,6,12,180.8,231,Very Unhealthy,157,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 13:00,2020,1,6,13,167.9,218,Very Unhealthy,145,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 14:00,2020,1,6,14,123.3,186,Unhealthy,88,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 15:00,2020,1,6,15,111.1,180,Unhealthy,99,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 16:00,2020,1,6,16,109,179,Unhealthy,107,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 17:00,2020,1,6,17,116.5,182,Unhealthy,124,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 18:00,2020,1,6,18,117.2,183,Unhealthy,118,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 19:00,2020,1,6,19,113.6,181,Unhealthy,110,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 20:00,2020,1,6,20,118.8,184,Unhealthy,124,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 21:00,2020,1,6,21,123.3,186,Unhealthy,128,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 22:00,2020,1,6,22,120.6,185,Unhealthy,118,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/6/2020 23:00,2020,1,6,23,109.2,179,Unhealthy,95,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 0:00,2020,1,7,0,104.2,176,Unhealthy,95,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 1:00,2020,1,7,1,104.9,177,Unhealthy,102,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 2:00,2020,1,7,2,103.5,176,Unhealthy,96,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 3:00,2020,1,7,3,100.8,174,Unhealthy,94,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 4:00,2020,1,7,4,96.4,172,Unhealthy,89,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 5:00,2020,1,7,5,94.3,171,Unhealthy,90,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 6:00,2020,1,7,6,95.6,172,Unhealthy,99,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 7:00,2020,1,7,7,104.3,176,Unhealthy,124,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 8:00,2020,1,7,8,118.8,184,Unhealthy,141,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 9:00,2020,1,7,9,134.5,192,Unhealthy,153,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 10:00,2020,1,7,10,126.8,188,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 11:00,2020,1,7,11,123.5,186,Unhealthy,119,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 12:00,2020,1,7,12,118.7,184,Unhealthy,112,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 13:00,2020,1,7,13,108.8,179,Unhealthy,95,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 14:00,2020,1,7,14,108.8,179,Unhealthy,109,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 15:00,2020,1,7,15,116.9,183,Unhealthy,128,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 16:00,2020,1,7,16,119.8,184,Unhealthy,124,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 17:00,2020,1,7,17,128,188,Unhealthy,142,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 18:00,2020,1,7,18,124.2,186,Unhealthy,118,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 19:00,2020,1,7,19,155.3,206,Very Unhealthy,187,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 20:00,2020,1,7,20,167.4,218,Very Unhealthy,180,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 21:00,2020,1,7,21,154.9,205,Very Unhealthy,142,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 22:00,2020,1,7,22,153.5,204,Very Unhealthy,152,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/7/2020 23:00,2020,1,7,23,143.4,196,Unhealthy,133,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 0:00,2020,1,8,0,129.9,189,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 1:00,2020,1,8,1,124.5,187,Unhealthy,113,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 2:00,2020,1,8,2,116.7,183,Unhealthy,107,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 3:00,2020,1,8,3,110.1,179,Unhealthy,103,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 4:00,2020,1,8,4,108.7,178,Unhealthy,107,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 5:00,2020,1,8,5,99.3,174,Unhealthy,91,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 6:00,2020,1,8,6,94.1,171,Unhealthy,89,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 7:00,2020,1,8,7,95,171,Unhealthy,96,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 8:00,2020,1,8,8,102.7,175,Unhealthy,112,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 9:00,2020,1,8,9,114,181,Unhealthy,130,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 10:00,2020,1,8,10,114.6,182,Unhealthy,121,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 11:00,2020,1,8,11,114.7,182,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 12:00,2020,1,8,12,122,185,Unhealthy,135,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 13:00,2020,1,8,13,136.3,193,Unhealthy,153,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 14:00,2020,1,8,14,147.4,198,Unhealthy,160,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 15:00,2020,1,8,15,154.7,205,Very Unhealthy,163,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 16:00,2020,1,8,16,161.3,212,Very Unhealthy,168,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 17:00,2020,1,8,17,158.3,209,Very Unhealthy,155,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 18:00,2020,1,8,18,164.7,215,Very Unhealthy,173,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 19:00,2020,1,8,19,159.4,210,Very Unhealthy,154,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 20:00,2020,1,8,20,155.2,206,Very Unhealthy,147,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 21:00,2020,1,8,21,144.5,197,Unhealthy,123,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 22:00,2020,1,8,22,132.5,191,Unhealthy,112,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/8/2020 23:00,2020,1,8,23,115.9,182,Unhealthy,99,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 0:00,2020,1,9,0,101.2,175,Unhealthy,89,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 1:00,2020,1,9,1,96.7,172,Unhealthy,92,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 2:00,2020,1,9,2,84.6,166,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 3:00,2020,1,9,3,76.7,162,Unhealthy,69,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 4:00,2020,1,9,4,68.3,158,Unhealthy,60,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 5:00,2020,1,9,5,71.1,159,Unhealthy,74,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 6:00,2020,1,9,6,75.5,161,Unhealthy,80,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 7:00,2020,1,9,7,87.2,167,Unhealthy,99,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 8:00,2020,1,9,8,101.1,175,Unhealthy,115,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 9:00,2020,1,9,9,111,180,Unhealthy,121,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 10:00,2020,1,9,10,114.5,181,Unhealthy,118,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 11:00,2020,1,9,11,112.7,181,Unhealthy,111,UG/M3,1 Hr,Valid
